Data;Ultimo;Abertura;Max;Min;Vol;Variacao
29/12/1989;0,00616200;;;;;0
02/01/1990;0,00637400;;;;;0,034404414
03/01/1990;0,00673400;;;;;0,056479448
04/01/1990;0,00716200;;;;;0,063558064
05/01/1990;0,00756400;;;;;0,056129573
08/01/1990;0,00823200;;;;;0,088313062
09/01/1990;0,00868000;;;;;0,054421769
10/01/1990;0,00896600;;;;;0,032949309
11/01/1990;0,00888900;;;;;-0,008587999
12/01/1990;0,00878000;;;;;-0,012262347
15/01/1990;0,00870000;;;;;-0,009111617
16/01/1990;0,00881000;;;;;0,012643678
17/01/1990;0,00893000;;;;;0,013620885
18/01/1990;0,00964000;;;;;0,079507279
19/01/1990;0,01019000;;;;;0,057053942
22/01/1990;0,01064000;;;;;0,044160942
23/01/1990;0,01059000;;;;;-0,004699248
24/01/1990;0,01037000;;;;;-0,020774315
25/01/1990;0,01037000;;;;;0
26/01/1990;0,01049000;;;;;0,011571842
29/01/1990;0,01005000;;;;;-0,041944709
30/01/1990;0,01019000;;;;;0,013930348
31/01/1990;0,01005000;;;;;-0,01373896
01/02/1990;0,01040000;;;;;0,034825871
02/02/1990;0,01116000;;;;;0,073076923
05/02/1990;0,01164000;;;;;0,043010753
06/02/1990;0,01195000;;;;;0,026632302
07/02/1990;0,01277000;;;;;0,068619247
08/02/1990;0,01368000;;;;;0,071260767
09/02/1990;0,01454000;;;;;0,062865497
12/02/1990;0,01561000;;;;;0,073590096
13/02/1990;0,01507000;;;;;-0,034593209
14/02/1990;0,01525000;;;;;0,01194426
15/02/1990;0,01679000;;;;;0,100983607
16/02/1990;0,01739000;;;;;0,035735557
19/02/1990;0,01793000;;;;;0,031052329
20/02/1990;0,01765000;;;;;-0,015616286
21/02/1990;0,01772000;;;;;0,003966006
22/02/1990;0,01695000;;;;;-0,043453725
23/02/1990;0,01660000;;;;;-0,020648968
28/02/1990;0,01660000;;;;;0
01/03/1990;0,01721000;;;;;0,036746988
02/03/1990;0,01810000;;;;;0,05171412
05/03/1990;0,02006000;;;;;0,108287293
06/03/1990;0,02190000;;;;;0,091724826
07/03/1990;0,02046000;;;;;-0,065753425
08/03/1990;0,02033000;;;;;-0,006353861
09/03/1990;0,01884000;;;;;-0,073290703
12/03/1990;0,01866000;;;;;-0,00955414
13/03/1990;0,01865000;;;;;-0,000535906
14/03/1990;0,01865000;;;;;0
15/03/1990;0,01865000;;;;;0
16/03/1990;0,01865000;;;;;0
19/03/1990;0,01638000;;;;;-0,121715818
20/03/1990;0,01295000;;;;;-0,209401709
21/03/1990;0,01007000;;;;;-0,222393822
22/03/1990;0,00933000;;;;;-0,073485601
23/03/1990;0,00944000;;;;;0,011789925
26/03/1990;0,00881000;;;;;-0,066737288
27/03/1990;0,00821000;;;;;-0,068104427
28/03/1990;0,00739000;;;;;-0,099878197
29/03/1990;0,00686000;;;;;-0,071718539
30/03/1990;0,00728000;;;;;0,06122449
02/04/1990;0,00766000;;;;;0,052197802
03/04/1990;0,00946000;;;;;0,234986945
04/04/1990;0,00983000;;;;;0,039112051
05/04/1990;0,01132000;;;;;0,151576806
06/04/1990;0,01044000;;;;;-0,077738516
09/04/1990;0,00928000;;;;;-0,111111111
10/04/1990;0,01008000;;;;;0,086206897
11/04/1990;0,01062000;;;;;0,053571429
16/04/1990;0,01140000;;;;;0,073446328
17/04/1990;0,01372000;;;;;0,203508772
18/04/1990;0,01390000;;;;;0,013119534
19/04/1990;0,01467000;;;;;0,055395683
20/04/1990;0,01470000;;;;;0,00204499
23/04/1990;0,01481000;;;;;0,007482993
24/04/1990;0,01527000;;;;;0,031060095
25/04/1990;0,01578000;;;;;0,033398821
26/04/1990;0,01692000;;;;;0,072243346
27/04/1990;0,01609000;;;;;-0,049054374
30/04/1990;0,01559000;;;;;-0,031075202
02/05/1990;0,01536000;;;;;-0,014753047
03/05/1990;0,01678000;;;;;0,092447917
04/05/1990;0,01593000;;;;;-0,050655542
07/05/1990;0,01519000;;;;;-0,046453233
08/05/1990;0,01464000;;;;;-0,036208032
09/05/1990;0,01464000;;;;;0
10/05/1990;0,01493000;;;;;0,019808743
11/05/1990;0,01418000;;;;;-0,050234427
14/05/1990;0,01383000;;;;;-0,024682652
15/05/1990;0,01238000;;;;;-0,104844541
16/05/1990;0,01300000;;;;;0,050080775
17/05/1990;0,01310000;;;;;0,007692308
18/05/1990;0,01306000;;;;;-0,003053435
21/05/1990;0,01369000;;;;;0,048238897
22/05/1990;0,01444000;;;;;0,054784514
23/05/1990;0,01478000;;;;;0,023545706
24/05/1990;0,01501000;;;;;0,01556157
25/05/1990;0,01492000;;;;;-0,005996003
28/05/1990;0,01455000;;;;;-0,024798928
29/05/1990;0,01457000;;;;;0,00137457
30/05/1990;0,01487000;;;;;0,020590254
31/05/1990;0,01464000;;;;;-0,015467384
01/06/1990;0,01483000;;;;;0,012978142
04/06/1990;0,01424000;;;;;-0,039784221
05/06/1990;0,01430000;;;;;0,004213483
06/06/1990;0,01496000;;;;;0,046153846
07/06/1990;0,01530000;;;;;0,022727273
08/06/1990;0,01519000;;;;;-0,007189542
11/06/1990;0,01461000;;;;;-0,038183015
12/06/1990;0,01440000;;;;;-0,014373717
13/06/1990;0,01405000;;;;;-0,024305556
15/06/1990;0,01407000;;;;;0,001423488
18/06/1990;0,01377000;;;;;-0,021321962
19/06/1990;0,01442000;;;;;0,047204067
20/06/1990;0,01493000;;;;;0,035367545
21/06/1990;0,01579000;;;;;0,057602143
22/06/1990;0,01600000;;;;;0,013299557
25/06/1990;0,01664000;;;;;0,04
26/06/1990;0,01745000;;;;;0,048677885
27/06/1990;0,01741000;;;;;-0,002292264
28/06/1990;0,01727000;;;;;-0,008041356
29/06/1990;0,01762000;;;;;0,020266358
02/07/1990;0,01856000;;;;;0,053348468
03/07/1990;0,01996000;;;;;0,075431034
04/07/1990;0,01990000;;;;;-0,003006012
05/07/1990;0,02070000;;;;;0,040201005
06/07/1990;0,02030000;;;;;-0,019323671
09/07/1990;0,02036000;;;;;0,002955665
10/07/1990;0,02137000;;;;;0,049607073
11/07/1990;0,02224000;;;;;0,040711277
12/07/1990;0,02336000;;;;;0,050359712
13/07/1990;0,02291000;;;;;-0,019263699
16/07/1990;0,02374000;;;;;0,036228721
17/07/1990;0,02452000;;;;;0,032855939
18/07/1990;0,02535000;;;;;0,033849918
19/07/1990;0,02602000;;;;;0,02642998
20/07/1990;0,02736000;;;;;0,051498847
23/07/1990;0,02680000;;;;;-0,020467836
24/07/1990;0,02802000;;;;;0,045522388
25/07/1990;0,02786000;;;;;-0,005710207
26/07/1990;0,02717000;;;;;-0,024766691
27/07/1990;0,02701000;;;;;-0,005888848
30/07/1990;0,02716000;;;;;0,005553499
31/07/1990;0,02982000;;;;;0,097938144
01/08/1990;0,03026000;;;;;0,014755198
02/08/1990;0,03209000;;;;;0,060475876
03/08/1990;0,03032000;;;;;-0,05515737
06/08/1990;0,02993000;;;;;-0,012862797
07/08/1990;0,02904000;;;;;-0,029736051
08/08/1990;0,03116000;;;;;0,073002755
09/08/1990;0,02936000;;;;;-0,057766367
10/08/1990;0,02826000;;;;;-0,03746594
13/08/1990;0,02839000;;;;;0,004600142
14/08/1990;0,02956000;;;;;0,041211694
15/08/1990;0,02945000;;;;;-0,003721245
16/08/1990;0,02891000;;;;;-0,018336163
17/08/1990;0,02826000;;;;;-0,02248357
20/08/1990;0,02705000;;;;;-0,042816702
21/08/1990;0,02668000;;;;;-0,013678373
22/08/1990;0,02462000;;;;;-0,077211394
23/08/1990;0,02530000;;;;;0,027619821
24/08/1990;0,02508000;;;;;-0,008695652
27/08/1990;0,02784000;;;;;0,110047847
28/08/1990;0,02717000;;;;;-0,024066092
29/08/1990;0,02679000;;;;;-0,013986014
30/08/1990;0,02607000;;;;;-0,0268757
31/08/1990;0,02507000;;;;;-0,038358266
03/09/1990;0,02290000;;;;;-0,086557639
04/09/1990;0,02331000;;;;;0,01790393
05/09/1990;0,02318000;;;;;-0,005577006
06/09/1990;0,02201000;;;;;-0,050474547
10/09/1990;0,02252000;;;;;0,023171286
11/09/1990;0,02230000;;;;;-0,009769094
12/09/1990;0,02476000;;;;;0,110313901
13/09/1990;0,02508000;;;;;0,012924071
14/09/1990;0,02448000;;;;;-0,023923445
17/09/1990;0,02333000;;;;;-0,046977124
18/09/1990;0,02387000;;;;;0,023146164
19/09/1990;0,02388000;;;;;0,000418936
20/09/1990;0,02517000;;;;;0,054020101
21/09/1990;0,02513000;;;;;-0,001589193
24/09/1990;0,02413000;;;;;-0,039793076
25/09/1990;0,02414000;;;;;0,000414422
26/09/1990;0,02282000;;;;;-0,054681027
27/09/1990;0,02233000;;;;;-0,021472393
28/09/1990;0,02310000;;;;;0,034482759
01/10/1990;0,02365000;;;;;0,023809524
02/10/1990;0,02303000;;;;;-0,026215645
04/10/1990;0,02318000;;;;;0,006513244
05/10/1990;0,02256000;;;;;-0,026747196
09/10/1990;0,02129000;;;;;-0,056294326
10/10/1990;0,02067000;;;;;-0,029121653
11/10/1990;0,02115000;;;;;0,023222061
12/10/1990;0,02058000;;;;;-0,026950355
15/10/1990;0,02060000;;;;;0,000971817
16/10/1990;0,02102000;;;;;0,02038835
17/10/1990;0,02052000;;;;;-0,02378687
18/10/1990;0,01961000;;;;;-0,044346979
19/10/1990;0,01939000;;;;;-0,011218766
22/10/1990;0,01914000;;;;;-0,012893244
23/10/1990;0,01848000;;;;;-0,034482759
24/10/1990;0,01858000;;;;;0,005411255
25/10/1990;0,01947000;;;;;0,047900969
26/10/1990;0,01916000;;;;;-0,015921931
29/10/1990;0,01810000;;;;;-0,055323591
30/10/1990;0,01806000;;;;;-0,002209945
31/10/1990;0,01785000;;;;;-0,011627907
01/11/1990;0,01896000;;;;;0,062184874
05/11/1990;0,01780000;;;;;-0,061181435
06/11/1990;0,01838000;;;;;0,03258427
07/11/1990;0,02044000;;;;;0,112078346
08/11/1990;0,02170000;;;;;0,061643836
09/11/1990;0,02200000;;;;;0,013824885
12/11/1990;0,02270000;;;;;0,031818182
13/11/1990;0,02356000;;;;;0,037885463
14/11/1990;0,02361000;;;;;0,002122241
16/11/1990;0,02394000;;;;;0,013977128
19/11/1990;0,02400000;;;;;0,002506266
20/11/1990;0,02565000;;;;;0,06875
21/11/1990;0,02649000;;;;;0,032748538
22/11/1990;0,02664000;;;;;0,005662514
23/11/1990;0,02611000;;;;;-0,019894895
26/11/1990;0,02476000;;;;;-0,051704328
27/11/1990;0,02630000;;;;;0,062197092
28/11/1990;0,02574000;;;;;-0,021292776
29/11/1990;0,02648000;;;;;0,028749029
30/11/1990;0,02651000;;;;;0,001132931
03/12/1990;0,02715000;;;;;0,024141833
04/12/1990;0,02640000;;;;;-0,027624309
05/12/1990;0,02599000;;;;;-0,015530303
06/12/1990;0,02582000;;;;;-0,006540977
07/12/1990;0,02498000;;;;;-0,03253292
10/12/1990;0,02519000;;;;;0,008406725
11/12/1990;0,02481000;;;;;-0,015085351
12/12/1990;0,02349000;;;;;-0,053204353
13/12/1990;0,02437000;;;;;0,03746275
14/12/1990;0,02435000;;;;;-0,000820681
17/12/1990;0,02380000;;;;;-0,022587269
18/12/1990;0,02325000;;;;;-0,023109244
19/12/1990;0,02357000;;;;;0,013763441
20/12/1990;0,02519000;;;;;0,068731438
21/12/1990;0,02497000;;;;;-0,008733624
24/12/1990;0,02497000;;;;;0
26/12/1990;0,02415000;;;;;-0,032839407
27/12/1990;0,02553000;;;;;0,057142857
28/12/1990;0,02516000;;;;;-0,014492754
31/12/1990;0,02516000;;;;;0
02/01/1991;0,02532000;;;;;0,0063593
03/01/1991;0,02822000;;;;;0,114533965
04/01/1991;0,02985000;;;;;0,057760454
07/01/1991;0,03014000;;;;;0,009715243
08/01/1991;0,02824000;;;;;-0,063039151
09/01/1991;0,03038000;;;;;0,075779037
10/01/1991;0,02811000;;;;;-0,074720211
11/01/1991;0,02823000;;;;;0,004268943
14/01/1991;0,02649000;;;;;-0,061636557
15/01/1991;0,02762000;;;;;0,042657607
16/01/1991;0,02834000;;;;;0,026068067
17/01/1991;0,03193000;;;;;0,126676076
18/01/1991;0,03274000;;;;;0,025367992
21/01/1991;0,03485000;;;;;0,064447159
22/01/1991;0,03384000;;;;;-0,028981349
23/01/1991;0,03370000;;;;;-0,004137116
24/01/1991;0,03773000;;;;;0,11958457
25/01/1991;0,03773000;;;;;0
28/01/1991;0,04007000;;;;;0,062019613
29/01/1991;0,04252000;;;;;0,061143
30/01/1991;0,04592000;;;;;0,079962371
31/01/1991;0,04748000;;;;;0,033972125
01/02/1991;0,04748000;;;;;0
04/02/1991;0,06460000;;;;;0,360572873
05/02/1991;0,06193000;;;;;-0,041331269
06/02/1991;0,06249000;;;;;0,009042467
07/02/1991;0,05961000;;;;;-0,046087374
08/02/1991;0,05390000;;;;;-0,095789297
13/02/1991;0,05390000;;;;;0
14/02/1991;0,05856000;;;;;0,086456401
15/02/1991;0,06199000;;;;;0,058572404
18/02/1991;0,06305000;;;;;0,017099532
19/02/1991;0,06228000;;;;;-0,01221253
20/02/1991;0,05945000;;;;;-0,045439949
21/02/1991;0,05825000;;;;;-0,020185029
22/02/1991;0,06294000;;;;;0,080515021
25/02/1991;0,06035000;;;;;-0,041150302
26/02/1991;0,06234000;;;;;0,032974316
27/02/1991;0,06726000;;;;;0,07892204
28/02/1991;0,07260000;;;;;0,079393399
01/03/1991;0,07019000;;;;;-0,033195592
04/03/1991;0,06979000;;;;;-0,005698817
05/03/1991;0,07270000;;;;;0,041696518
06/03/1991;0,06891000;;;;;-0,05213205
07/03/1991;0,06970000;;;;;0,011464229
08/03/1991;0,06452000;;;;;-0,074318508
11/03/1991;0,06185000;;;;;-0,041382517
12/03/1991;0,06363000;;;;;0,028779305
13/03/1991;0,06387000;;;;;0,003771806
14/03/1991;0,06012000;;;;;-0,058713011
15/03/1991;0,06022000;;;;;0,00166334
18/03/1991;0,05947000;;;;;-0,012454334
19/03/1991;0,06261000;;;;;0,052799731
20/03/1991;0,06046000;;;;;-0,034339562
21/03/1991;0,06097000;;;;;0,008435329
22/03/1991;0,05927000;;;;;-0,027882565
25/03/1991;0,05995000;;;;;0,011472921
26/03/1991;0,06317000;;;;;0,053711426
27/03/1991;0,06424000;;;;;0,01693842
01/04/1991;0,06707000;;;;;0,044053549
02/04/1991;0,06814000;;;;;0,015953481
03/04/1991;0,07069000;;;;;0,037422953
04/04/1991;0,06910000;;;;;-0,022492573
05/04/1991;0,07069000;;;;;0,02301013
08/04/1991;0,07005000;;;;;-0,009053614
09/04/1991;0,06797000;;;;;-0,029693076
10/04/1991;0,06670000;;;;;-0,018684714
11/04/1991;0,06405000;;;;;-0,039730135
12/04/1991;0,06700000;;;;;0,046057767
15/04/1991;0,06513000;;;;;-0,027910448
16/04/1991;0,06882000;;;;;0,056655919
17/04/1991;0,06955000;;;;;0,010607382
18/04/1991;0,06920000;;;;;-0,005032351
19/04/1991;0,06910000;;;;;-0,001445087
22/04/1991;0,07053000;;;;;0,020694645
23/04/1991;0,06935000;;;;;-0,016730469
24/04/1991;0,07190000;;;;;0,036770007
25/04/1991;0,07089000;;;;;-0,014047288
26/04/1991;0,07010000;;;;;-0,011144026
29/04/1991;0,06823000;;;;;-0,026676177
30/04/1991;0,06675000;;;;;-0,021691338
02/05/1991;0,06724000;;;;;0,007340824
03/05/1991;0,06828000;;;;;0,015466984
06/05/1991;0,06635000;;;;;-0,028265964
07/05/1991;0,06837000;;;;;0,030444612
08/05/1991;0,07021000;;;;;0,026912388
09/05/1991;0,07430000;;;;;0,05825381
10/05/1991;0,07345000;;;;;-0,011440108
13/05/1991;0,07089000;;;;;-0,034853642
14/05/1991;0,07417000;;;;;0,046268867
15/05/1991;0,07430000;;;;;0,00175273
16/05/1991;0,07966000;;;;;0,072139973
17/05/1991;0,08059000;;;;;0,011674617
20/05/1991;0,08103000;;;;;0,005459734
21/05/1991;0,08387000;;;;;0,035048747
22/05/1991;0,08583000;;;;;0,0233695
23/05/1991;0,08763000;;;;;0,020971688
24/05/1991;0,09099000;;;;;0,038343033
27/05/1991;0,09668000;;;;;0,062534344
28/05/1991;0,09463000;;;;;-0,021203972
29/05/1991;0,10396000;;;;;0,098594526
31/05/1991;0,11168000;;;;;0,074259331
03/06/1991;0,11250000;;;;;0,007342407
04/06/1991;0,11450000;;;;;0,017777778
05/06/1991;0,11250000;;;;;-0,017467249
06/06/1991;0,10730000;;;;;-0,046222222
07/06/1991;0,11540000;;;;;0,075489282
10/06/1991;0,11540000;;;;;0
11/06/1991;0,12320000;;;;;0,067590988
12/06/1991;0,12260000;;;;;-0,00487013
13/06/1991;0,12190000;;;;;-0,005709625
14/06/1991;0,12600000;;;;;0,033634126
17/06/1991;0,12180000;;;;;-0,033333333
18/06/1991;0,11990000;;;;;-0,015599343
19/06/1991;0,12900000;;;;;0,07589658
20/06/1991;0,13460000;;;;;0,043410853
21/06/1991;0,14040000;;;;;0,043090639
24/06/1991;0,13610000;;;;;-0,030626781
25/06/1991;0,14170000;;;;;0,041146216
26/06/1991;0,14110000;;;;;-0,004234298
27/06/1991;0,14150000;;;;;0,002834869
28/06/1991;0,13530000;;;;;-0,043816254
01/07/1991;0,12910000;;;;;-0,045824095
02/07/1991;0,13140000;;;;;0,017815647
03/07/1991;0,13320000;;;;;0,01369863
04/07/1991;0,13260000;;;;;-0,004504505
05/07/1991;0,13000000;;;;;-0,019607843
08/07/1991;0,13580000;;;;;0,044615385
09/07/1991;0,13420000;;;;;-0,011782032
10/07/1991;0,13890000;;;;;0,035022355
11/07/1991;0,14260000;;;;;0,026637869
12/07/1991;0,14390000;;;;;0,00911641
15/07/1991;0,13710000;;;;;-0,047255038
16/07/1991;0,14230000;;;;;0,037928519
17/07/1991;0,14160000;;;;;-0,004919185
18/07/1991;0,14210000;;;;;0,003531073
19/07/1991;0,15180000;;;;;0,068261787
22/07/1991;0,15810000;;;;;0,041501976
23/07/1991;0,15810000;;;;;0
24/07/1991;0,15700000;;;;;-0,006957622
25/07/1991;0,16800000;;;;;0,070063694
26/07/1991;0,16560000;;;;;-0,014285714
29/07/1991;0,16520000;;;;;-0,002415459
30/07/1991;0,17330000;;;;;0,049031477
31/07/1991;0,18010000;;;;;0,039238315
01/08/1991;0,19250000;;;;;0,068850639
02/08/1991;0,19070000;;;;;-0,009350649
05/08/1991;0,19090000;;;;;0,001048768
06/08/1991;0,18370000;;;;;-0,037716082
07/08/1991;0,17440000;;;;;-0,050626021
08/08/1991;0,16830000;;;;;-0,034977064
09/08/1991;0,17350000;;;;;0,030897207
12/08/1991;0,16750000;;;;;-0,034582133
13/08/1991;0,16240000;;;;;-0,030447761
14/08/1991;0,17010000;;;;;0,047413793
15/08/1991;0,18390000;;;;;0,081128748
16/08/1991;0,18910000;;;;;0,028276237
19/08/1991;0,17600000;;;;;-0,069275516
20/08/1991;0,18850000;;;;;0,071022727
21/08/1991;0,20250000;;;;;0,074270557
22/08/1991;0,19980000;;;;;-0,013333333
23/08/1991;0,20510000;;;;;0,026526527
26/08/1991;0,20490000;;;;;-0,000975134
27/08/1991;0,21920000;;;;;0,069790142
28/08/1991;0,20970000;;;;;-0,043339416
29/08/1991;0,20500000;;;;;-0,022412971
30/08/1991;0,20870000;;;;;0,01804878
02/09/1991;0,21310000;;;;;0,021082894
03/09/1991;0,21180000;;;;;-0,006100422
04/09/1991;0,21430000;;;;;0,011803588
05/09/1991;0,21940000;;;;;0,023798413
06/09/1991;0,23520000;;;;;0,072014585
09/09/1991;0,24720000;;;;;0,051020408
10/09/1991;0,24760000;;;;;0,001618123
11/09/1991;0,25850000;;;;;0,044022617
12/09/1991;0,27380000;;;;;0,059187621
13/09/1991;0,26950000;;;;;-0,015704894
16/09/1991;0,26120000;;;;;-0,030797774
17/09/1991;0,26610000;;;;;0,018759571
18/09/1991;0,26620000;;;;;0,000375799
19/09/1991;0,27310000;;;;;0,025920361
20/09/1991;0,27170000;;;;;-0,005126327
23/09/1991;0,26740000;;;;;-0,015826279
24/09/1991;0,25250000;;;;;-0,055721765
25/09/1991;0,25800000;;;;;0,021782178
26/09/1991;0,23920000;;;;;-0,072868217
27/09/1991;0,24130000;;;;;0,008779264
30/09/1991;0,24470000;;;;;0,014090344
01/10/1991;0,26990000;;;;;0,102983245
02/10/1991;0,25020000;;;;;-0,072989996
03/10/1991;0,25310000;;;;;0,011590727
04/10/1991;0,26860000;;;;;0,061240616
07/10/1991;0,27130000;;;;;0,010052122
08/10/1991;0,26710000;;;;;-0,015481017
09/10/1991;0,25780000;;;;;-0,03481842
10/10/1991;0,24100000;;;;;-0,065166796
11/10/1991;0,26260000;;;;;0,089626556
14/10/1991;0,25360000;;;;;-0,034272658
15/10/1991;0,27900000;;;;;0,100157729
16/10/1991;0,27540000;;;;;-0,012903226
17/10/1991;0,29100000;;;;;0,05664488
18/10/1991;0,28430000;;;;;-0,023024055
21/10/1991;0,28510000;;;;;0,002813929
22/10/1991;0,30040000;;;;;0,053665381
23/10/1991;0,32590000;;;;;0,084886818
24/10/1991;0,33440000;;;;;0,02608162
25/10/1991;0,31470000;;;;;-0,058911483
28/10/1991;0,29090000;;;;;-0,075627582
29/10/1991;0,31220000;;;;;0,073221038
30/10/1991;0,30940000;;;;;-0,00896861
31/10/1991;0,32090000;;;;;0,037168714
01/11/1991;0,31160000;;;;;-0,028980991
04/11/1991;0,30150000;;;;;-0,03241335
05/11/1991;0,29980000;;;;;-0,005638474
06/11/1991;0,30090000;;;;;0,003669113
07/11/1991;0,31150000;;;;;0,03522765
08/11/1991;0,31310000;;;;;0,005136437
11/11/1991;0,31990000;;;;;0,021718301
12/11/1991;0,33830000;;;;;0,057517974
13/11/1991;0,33780000;;;;;-0,001477978
14/11/1991;0,35040000;;;;;0,037300178
18/11/1991;0,33870000;;;;;-0,033390411
19/11/1991;0,32970000;;;;;-0,026572188
20/11/1991;0,32290000;;;;;-0,02062481
21/11/1991;0,30890000;;;;;-0,043357076
22/11/1991;0,30630000;;;;;-0,008416963
25/11/1991;0,31330000;;;;;0,022853412
26/11/1991;0,30220000;;;;;-0,035429301
27/11/1991;0,30970000;;;;;0,024818001
28/11/1991;0,32350000;;;;;0,044559251
29/11/1991;0,32310000;;;;;-0,001236476
02/12/1991;0,31180000;;;;;-0,034973692
03/12/1991;0,33120000;;;;;0,062219371
04/12/1991;0,35820000;;;;;0,081521739
05/12/1991;0,36670000;;;;;0,02372976
06/12/1991;0,37630000;;;;;0,026179438
09/12/1991;0,40580000;;;;;0,078394898
10/12/1991;0,40170000;;;;;-0,010103499
11/12/1991;0,39170000;;;;;-0,0248942
12/12/1991;0,43620000;;;;;0,113607353
13/12/1991;0,43470000;;;;;-0,00343879
16/12/1991;0,43400000;;;;;-0,001610306
17/12/1991;0,46910000;;;;;0,080875576
18/12/1991;0,47000000;;;;;0,001918567
19/12/1991;0,48690000;;;;;0,035957447
20/12/1991;0,51330000;;;;;0,054220579
23/12/1991;0,53650000;;;;;0,04519774
24/12/1991;0,53650000;;;;;0
26/12/1991;0,52680000;;;;;-0,018080149
27/12/1991;0,57540000;;;;;0,092255125
30/12/1991;0,60780000;;;;;0,056308655
31/12/1991;0,60780000;;;;;0
02/01/1992;0,67600000;;;;;0,112207963
03/01/1992;0,70920000;;;;;0,049112426
06/01/1992;0,79380000;;;;;0,11928934
07/01/1992;0,75290000;;;;;-0,051524313
08/01/1992;0,70760000;;;;;-0,060167353
09/01/1992;0,73010000;;;;;0,031797626
10/01/1992;0,79000000;;;;;0,082043556
13/01/1992;0,82460000;;;;;0,043797468
14/01/1992;0,81290000;;;;;-0,014188698
15/01/1992;0,76080000;;;;;-0,064091524
16/01/1992;0,83180000;;;;;0,093322818
17/01/1992;0,81790000;;;;;-0,016710748
20/01/1992;0,89900000;;;;;0,099156376
21/01/1992;0,90400000;;;;;0,005561735
22/01/1992;0,92000000;;;;;0,017699115
23/01/1992;1,00800000;;;;;0,095652174
24/01/1992;1,07400000;;;;;0,06547619
27/01/1992;1,14300000;;;;;0,06424581
28/01/1992;1,21300000;;;;;0,061242345
29/01/1992;1,18400000;;;;;-0,023907667
30/01/1992;1,09900000;;;;;-0,071790541
31/01/1992;1,12100000;;;;;0,020018198
03/02/1992;1,05000000;;;;;-0,063336307
04/02/1992;1,07400000;;;;;0,022857143
05/02/1992;1,01300000;;;;;-0,05679702
06/02/1992;0,97900000;;;;;-0,033563672
07/02/1992;1,07400000;;;;;0,097037794
10/02/1992;1,05500000;;;;;-0,017690875
11/02/1992;1,12000000;;;;;0,061611374
12/02/1992;1,11600000;;;;;-0,003571429
13/02/1992;1,04200000;;;;;-0,066308244
14/02/1992;1,09100000;;;;;0,047024952
17/02/1992;1,07800000;;;;;-0,011915674
18/02/1992;1,15400000;;;;;0,070500928
19/02/1992;1,25800000;;;;;0,090121317
20/02/1992;1,31500000;;;;;0,045310016
21/02/1992;1,38200000;;;;;0,05095057
24/02/1992;1,36300000;;;;;-0,013748191
25/02/1992;1,37700000;;;;;0,01027146
26/02/1992;1,36600000;;;;;-0,007988381
27/02/1992;1,41700000;;;;;0,037335286
28/02/1992;1,45000000;;;;;0,023288638
04/03/1992;1,45000000;;;;;0
05/03/1992;1,51500000;;;;;0,044827586
06/03/1992;1,53400000;;;;;0,012541254
09/03/1992;1,47400000;;;;;-0,039113429
10/03/1992;1,46100000;;;;;-0,008819539
11/03/1992;1,51300000;;;;;0,03559206
12/03/1992;1,54200000;;;;;0,019167217
13/03/1992;1,59200000;;;;;0,032425422
16/03/1992;1,54900000;;;;;-0,02701005
17/03/1992;1,53900000;;;;;-0,006455778
18/03/1992;1,58700000;;;;;0,031189084
19/03/1992;1,62100000;;;;;0,021424071
20/03/1992;1,66300000;;;;;0,025909932
23/03/1992;1,63700000;;;;;-0,015634396
24/03/1992;1,63800000;;;;;0,000610874
25/03/1992;1,53600000;;;;;-0,062271062
26/03/1992;1,54300000;;;;;0,004557292
27/03/1992;1,59700000;;;;;0,03499676
30/03/1992;1,64000000;;;;;0,026925485
31/03/1992;1,75600000;;;;;0,070731707
01/04/1992;1,75900000;;;;;0,001708428
02/04/1992;1,82200000;;;;;0,035815804
03/04/1992;1,89900000;;;;;0,042261251
06/04/1992;2,01100000;;;;;0,05897841
07/04/1992;2,06500000;;;;;0,026852312
08/04/1992;1,96000000;;;;;-0,050847458
09/04/1992;2,02700000;;;;;0,034183673
10/04/1992;2,12600000;;;;;0,048840651
13/04/1992;2,20300000;;;;;0,03621825
14/04/1992;2,24000000;;;;;0,016795279
15/04/1992;2,36800000;;;;;0,057142857
20/04/1992;2,38300000;;;;;0,006334459
22/04/1992;2,47200000;;;;;0,037347881
23/04/1992;2,36500000;;;;;-0,04328479
24/04/1992;2,28100000;;;;;-0,03551797
27/04/1992;2,21300000;;;;;-0,029811486
28/04/1992;2,34700000;;;;;0,060551288
29/04/1992;2,22400000;;;;;-0,052407329
30/04/1992;2,25800000;;;;;0,01528777
04/05/1992;2,23000000;;;;;-0,012400354
05/05/1992;2,29700000;;;;;0,030044843
06/05/1992;2,37400000;;;;;0,033521985
07/05/1992;2,41400000;;;;;0,0168492
08/05/1992;2,51300000;;;;;0,041010771
11/05/1992;2,62000000;;;;;0,042578591
12/05/1992;2,68400000;;;;;0,024427481
13/05/1992;2,67300000;;;;;-0,004098361
14/05/1992;2,69800000;;;;;0,009352787
15/05/1992;2,72900000;;;;;0,011489993
18/05/1992;2,60400000;;;;;-0,045804324
19/05/1992;2,69600000;;;;;0,035330261
20/05/1992;2,71800000;;;;;0,008160237
21/05/1992;2,59200000;;;;;-0,046357616
22/05/1992;2,55200000;;;;;-0,015432099
25/05/1992;2,36300000;;;;;-0,074059561
26/05/1992;2,36200000;;;;;-0,000423191
